OBJECTID,ZONE_CMPLT,ZONE_CLASS,ZONE_SMRY,SHAPE_Length,SHAPE_Area
51452,A1-1XL,A1,AGRICULTURE,0.00131309464103135,6.77252956344845e-08
51453,C2-1VL-CPIO,C2,COMMERCIAL,0.00554848519945292,8.02356009769804e-07
51454,CM-1VL,CM,INDUSTRIAL,0.00728320428139536,2.53800274656439e-06
51455,(T)R1-1,R1,RESIDENTIAL,0.00182384123470942,1.66918338236264e-07
51456,(T)RE11-1-K-RIO,RE11,RESIDENTIAL,0.0027155692557845,3.95609729522377e-07
51457,R1-1-RIO,R1,RESIDENTIAL,0.00847794673276911,1.89591338669969e-06
51458,P-1VL,P,PARKING,0.0019536273249725,4.09204277646204e-08
51459,C2-2D-CPIO,C2,COMMERCIAL,0.00975479469934079,2.29020108518502e-06
51460,[T][Q]RD1.5-1-CDO-RIO,RD1.5,RESIDENTIAL,0.00108901814399898,7.30714914495879e-08
51461,RD1.5-1-HPOZ,RD1.5,RESIDENTIAL,0.00442470269409796,1.0644375327633e-06
51462,[T]RD2-1,RD2,RESIDENTIAL,0.00285249407514487,4.69837002367386e-07
51463,[T]RD2-1,RD2,RESIDENTIAL,0.00273053672859073,4.37625142215794e-07
51464,RD2-1,RD2,RESIDENTIAL,0.00162357980356885,1.4486081428877e-07
51465,RE20-1-O-K,RE20,RESIDENTIAL,0.0141333651092911,3.56955663906662e-06
51466,A1-1-O-H-K,A1,AGRICULTURE,0.0399971821936302,4.45305223601085e-05
51467,[T]RZ4-1,RZ4,RESIDENTIAL,0.00137148920538822,6.65566955065262e-08
51468,RZ4-1,RZ4,RESIDENTIAL,0.0303271837286512,2.79178342852667e-05
51469,(T)R1-1,R1,RESIDENTIAL,0.00295840806524192,5.46651729994604e-07
51470,UV(CA),UV(CA),INDUSTRIAL,0.00656804481036963,2.58649549234582e-06
51471,R1-1,R1,RESIDENTIAL,0.0129317359421423,3.24356674584102e-06
51472,[T][Q]M2-1-G-CUGU,M2,INDUSTRIAL,0.00957416751322336,5.38788163299731e-06
51473,[Q]M2-1-G-CUGU,M2,INDUSTRIAL,0.00902698131297859,4.89940542402738e-06
51474,(Q)RE11-1,RE11,RESIDENTIAL,0.00684908808606565,1.89946989597996e-06
51475,RE11-1,RE11,RESIDENTIAL,0.00481671974602449,8.00946176014993e-07
51476,RE11-1,RE11,RESIDENTIAL,0.00280010675206027,4.15319281084754e-07
51477,[T]RZ4-1,RZ4,RESIDENTIAL,0.0153721276814227,1.14227908449472e-05
51478,C1-1,C1,COMMERCIAL,0.0028017175758986,3.76645832854757e-07
51479,R1-1XL-O-CUGU,R1,RESIDENTIAL,0.00179106351629597,1.97663416884475e-07
51480,PF-1XL-O-CUGU,PF,PUBLIC FACILITY,0.00633474866824909,1.09907366788249e-06
51481,[T]P-1-G-CUGU,P,PARKING,0.00329842867391106,5.47485234206311e-07
51482,P-1-G-CUGU,P,PARKING,0.00569268008888126,1.04887973389862e-06
51483,(T)(Q)RD3-1,RD3,RESIDENTIAL,0.00267266707477687,3.41033844997373e-07
51484,RA-1,RA,AGRICULTURE,0.00260734708690511,2.83905895730137e-07
51485,[T][Q]C2-1,C2,COMMERCIAL,0.00057175585102868,1.45191182124382e-08
51486,[T][Q]C2-1,C2,COMMERCIAL,0.000815943128144413,3.26989959279572e-08
51487,(Q)RAS4-1,RAS4,RESIDENTIAL,0.00336289062638757,5.02965089605103e-07
51488,C4-1D,C4,COMMERCIAL,0.00137818426625424,1.19427327969072e-07
51489,(Q)RAS4-1,RAS4,RESIDENTIAL,0.00147273226820462,1.26709196015857e-07
51490,RA-1,RA,AGRICULTURE,0.00484485635126193,1.32292223829821e-06
51491,RA-1,RA,AGRICULTURE,0.00271107994633827,4.00849962196902e-07
51492,(Q)RE11-1,RE11,RESIDENTIAL,0.00261147869070695,3.5768153899235e-07
51493,(T)(Q)R1-1,R1,RESIDENTIAL,0.00355145320450719,3.61380852433991e-07
51494,(Q)R1-1,R1,RESIDENTIAL,0.00179064597135503,1.99177083092721e-07
51495,M1-1-O,M1,INDUSTRIAL,0.00266149624441605,3.13148461882398e-07
51496,(T)(Q)CM-1-O,CM,INDUSTRIAL,0.00167700912359179,1.56818839443619e-07
51497,RA-1,RA,AGRICULTURE,0.00730633277236978,1.89408107924618e-06
51498,(T)(Q)RD3-1,RD3,RESIDENTIAL,0.00415554742196949,9.2012097960237e-07
51499,C2-1VL,C2,COMMERCIAL,0.00236766008864548,3.17140639758485e-07
51500,(T)(Q)RAS4-1VL,RAS4,RESIDENTIAL,0.0023257150951807,3.07874009092395e-07
51501,PF-2D,PF,PUBLIC FACILITY,0.00241527811380562,3.73433377031553e-07
51502,PF-2D,PF,PUBLIC FACILITY,0.00845935330977142,4.05178623825077e-06
51503,[T][Q]C4-2D,C4,COMMERCIAL,0.00139876096579824,7.6267285204833e-08
51504,[T][Q]PF-2D,PF,PUBLIC FACILITY,0.00349731828075432,5.23758395191424e-07
51505,PF-2D,PF,PUBLIC FACILITY,0.00539622397820209,1.55756368244193e-06
51506,C4-2D,C4,COMMERCIAL,0.00469591415550333,9.15356904232819e-07
51507,PF-2D,PF,PUBLIC FACILITY,0.00399945194482892,1.01017851200469e-06
51508,OS-2D,OS,OPEN SPACE,0.00340360674004765,6.97224829336671e-07
51509,PF-2D,PF,PUBLIC FACILITY,0.00454212768563841,1.26982708906757e-06
51510,PF-2D,PF,PUBLIC FACILITY,0.00355756335917852,7.75912754748872e-07
51511,OS-2D,OS,OPEN SPACE,0.00326694622604068,6.47193118906626e-07
51512,PF-2D,PF,PUBLIC FACILITY,0.0053469214475688,1.6691768586921e-06
51513,C2-4D,C2,COMMERCIAL,0.00381484078127582,8.89962737698055e-07
51514,C2-4D,C2,COMMERCIAL,0.00624559409938715,1.53639641351983e-06
51515,PF-4D,PF,PUBLIC FACILITY,0.00496687227230891,1.36833262740451e-06
51516,[Q]C4-4D,C4,COMMERCIAL,0.00350548148641974,6.94935127194388e-07
51517,[Q]PF-4D,PF,PUBLIC FACILITY,0.00441674046610064,1.16390898284872e-06
51518,M2-2D,M2,INDUSTRIAL,0.00136655002344422,1.12577266570423e-07
51519,M2-2D,M2,INDUSTRIAL,0.00333704793414762,5.15933138400177e-07
51520,PF-2D,PF,PUBLIC FACILITY,0.00378339591070251,3.95005077542062e-07
51521,M2-2D,M2,INDUSTRIAL,0.00544087089141035,9.86138971652482e-07
51522,PF-2D,PF,PUBLIC FACILITY,0.0016467340149995,1.43477902402673e-07
51523,PF-2D,PF,PUBLIC FACILITY,0.00179967156502466,1.63630400275443e-07
51524,M2-2D,M2,INDUSTRIAL,0.00839297795118997,1.89445541865919e-06
51525,OS-2D,OS,OPEN SPACE,0.00135737574571495,1.15661227445294e-07
51526,PF-2D,PF,PUBLIC FACILITY,0.00311865504203756,5.29437203720793e-07
51527,[Q]R5-2D,R5,RESIDENTIAL,0.00427146726960114,8.53011657219742e-07
51528,[Q]R5-2D,R5,RESIDENTIAL,0.00254206125999079,3.84607436870153e-07
51529,PF-2D,PF,PUBLIC FACILITY,0.00117066703442384,4.04983451216918e-08
51530,[Q]R5-2D,R5,RESIDENTIAL,0.00355330197928412,5.66916587256524e-07
51531,M2-2D,M2,INDUSTRIAL,0.00165278680598382,1.62890517699593e-07
51532,PF-2D,PF,PUBLIC FACILITY,0.00191261838249283,2.08463097721594e-07
51533,M2-2D,M2,INDUSTRIAL,0.00335278221469214,4.61673450723349e-07
51534,[Q]C5-2D,C5,COMMERCIAL,0.0052280648626586,9.04040894617272e-07
51535,[Q]R5-2D,R5,RESIDENTIAL,0.00262594674156407,3.99108467123171e-07
51536,PF-2D,PF,PUBLIC FACILITY,0.00212283806254639,2.56222199320874e-07
51537,[Q]R5-2D,R5,RESIDENTIAL,0.00280294506513947,4.79314966529859e-07
51538,M2-2D,M2,INDUSTRIAL,0.00683680749814051,2.20398848975032e-06
51539,PF-2D,PF,PUBLIC FACILITY,0.00144169104523294,1.20622108157135e-07
51540,PF-2D,PF,PUBLIC FACILITY,0.00478712053653732,1.06584680562558e-06
51541,M2-2D,M2,INDUSTRIAL,0.00152991934455467,1.48040434992158e-07
51542,OS-2D,OS,OPEN SPACE,0.00151495992922321,1.34451528973081e-07
51543,M2-2D,M2,INDUSTRIAL,0.00103963656941383,6.52637114228903e-08
51544,M2-2D,M2,INDUSTRIAL,0.00303799991045526,5.32517081776533e-07
51545,PF-2D,PF,PUBLIC FACILITY,0.00200875937716361,2.1866155748319e-07
51546,VARIOUS,VARIOUS,PUBLIC FACILITY,0.00366597709740645,6.35707260673715e-07
51547,PF-1,PF,PUBLIC FACILITY,0.00858634707114814,1.3069505993386e-06
51548,C4-4D,C4,COMMERCIAL,0.00494918667772618,1.46365827876828e-06
51549,VARIOUS,VARIOUS,PUBLIC FACILITY,0.00624752574809381,1.0540626515184e-06
51550,PF-1,PF,PUBLIC FACILITY,0.00680491792429937,1.34385374072495e-06
51551,C2-4D,C2,COMMERCIAL,0.00270888110858195,2.45651603507481e-07
51552,VARIOUS,VARIOUS,PUBLIC FACILITY,0.00142596526034592,7.49821265943494e-08
51553,PF-1,PF,PUBLIC FACILITY,0.00257078705936302,3.13835178624524e-07
51554,C2-4D,C2,COMMERCIAL,0.00432268386475752,1.03149314981676e-06
51555,VARIOUS,VARIOUS,PUBLIC FACILITY,0.00362553230928383,4.98037273545784e-07
51556,PF-1,PF,PUBLIC FACILITY,0.00657054759086737,1.09645442899108e-06
51557,PF-1,PF,PUBLIC FACILITY,0.00410900239814076,6.62756949726427e-07
51558,C2-4D,C2,COMMERCIAL,0.0012927375988045,7.08761779662249e-08
51559,PF-1-O,PF,PUBLIC FACILITY,0.00335421472435331,2.5339682362582e-07
51560,PF-1-O,PF,PUBLIC FACILITY,0.00120626781682662,8.80144806023566e-08
51561,C2-2D-O,C2,COMMERCIAL,0.00176725201580679,1.87240003651746e-07
51562,PF-1-O,PF,PUBLIC FACILITY,0.0010234414872521,4.60366975726361e-08
51563,C2-2D-O,C2,COMMERCIAL,0.00162846430769926,1.63673504698024e-07
51564,PF-1-O,PF,PUBLIC FACILITY,0.00119555408532337,7.71567059241042e-08
51565,PF-1-O,PF,PUBLIC FACILITY,0.00200662977479482,1.15561497553535e-07
51566,C2-2D-O,C2,COMMERCIAL,0.00223670607526807,2.68202968494814e-07
51567,(Q)CEC-4D-O,CEC,COMMERCIAL,0.00503703842067942,1.46388546280079e-06
51568,PF-1-O,PF,PUBLIC FACILITY,0.0029383432686376,5.31134358362679e-07
51569,PF-2D-O,PF,PUBLIC FACILITY,0.00150908958277082,1.36254419306277e-07
51570,C2-2D-O,C2,COMMERCIAL,0.00543133168485058,1.00012587373169e-06
51571,M2-2D,M2,INDUSTRIAL,0.00247275391215096,3.55846180428289e-07
51572,PF-2D-O,PF,PUBLIC FACILITY,0.00788076558362176,2.76425736366068e-06
51573,M2-2D,M2,INDUSTRIAL,0.00200845504713643,2.05911912090444e-07
51574,M2-1,M2,INDUSTRIAL,0.00106437603522878,7.13168507917446e-08
51575,M2-2D,M2,INDUSTRIAL,0.00390070705563486,7.76835415440571e-07
51576,PF-2D,PF,PUBLIC FACILITY,0.00158697405666522,1.36901972189048e-07
51577,PF-1,PF,PUBLIC FACILITY,0.0367968284372735,1.93446405753607e-06
51578,M2-2D,M2,INDUSTRIAL,0.00317945297472101,5.65987389799719e-07
51579,PF-2D,PF,PUBLIC FACILITY,0.00426404612744105,9.90913540885125e-07
51580,M2-2D,M2,INDUSTRIAL,0.00153848798319402,1.44997124432154e-07
51581,M2-2D,M2,INDUSTRIAL,0.00389902930983704,5.95686570320275e-07
51582,PF-2D,PF,PUBLIC FACILITY,0.00426814536892348,6.71205861334934e-07
51583,R4-1,R4,RESIDENTIAL,0.00252754461617414,7.53513602523394e-08
51584,C4-2D,C4,COMMERCIAL,0.00161650921502191,1.66038347636741e-07
51585,PF-1VL,PF,PUBLIC FACILITY,0.00290666994168778,1.31326508599437e-07
51586,PF-1VL,PF,PUBLIC FACILITY,0.00133181237751484,7.07407429147453e-08
51587,C4-1VL,C4,COMMERCIAL,0.00163605923342473,6.02570197197015e-08
51588,C4-1VL,C4,COMMERCIAL,0.00201185361847884,1.63861899572084e-07
51589,[Q]R5-4D,R5,RESIDENTIAL,0.00187434948256825,2.16213885751104e-07
51590,[Q]R5-4D,R5,RESIDENTIAL,0.00269538940633599,4.09097234355865e-07
51591,OS-4D,OS,OPEN SPACE,0.00445978274340626,8.12472197720608e-07
51592,[Q]R5-4D-O,R5,RESIDENTIAL,0.00121738913777575,8.6775630225557e-08
51593,[Q]R5-4D-O,R5,RESIDENTIAL,0.00358781116396586,6.06726855304103e-07
51594,PF-4D-O,PF,PUBLIC FACILITY,0.00183460621276647,1.201160191828e-07
51595,M2-2D,M2,INDUSTRIAL,0.00186254601475638,2.11004149683322e-07
51596,PF-2D-O,PF,PUBLIC FACILITY,0.00123428358891922,6.83069229670475e-08
51597,M2-2D,M2,INDUSTRIAL,0.00499767188715076,9.29917738061478e-07
51598,C4-2D,C4,COMMERCIAL,0.00268157947572439,3.54360453820404e-07
51599,PF-4D,PF,PUBLIC FACILITY,0.00407710979516487,1.04719369141372e-06
51600,(T)(Q)R3-2D-CDO,R3,RESIDENTIAL,0.00132266104987446,6.99734076646841e-08
51601,(T)(Q)R3-2D-CDO,R3,RESIDENTIAL,0.00133304629454183,7.27005730306127e-08
51602,RA-1-RIO,RA,AGRICULTURE,0.00154267790188996,1.19142186311335e-07
51603,(Q)R1-1-RIO,R1,RESIDENTIAL,0.00169374792205953,1.57208285000564e-07
51604,RA-1-RIO,RA,AGRICULTURE,0.00606968477633705,1.38997708031614e-06
51605,RA-1,RA,AGRICULTURE,0.00195526195470339,2.37728740993895e-07
51606,(Q)R2-1,R2,RESIDENTIAL,0.00155403933901334,1.17686670433938e-07
51607,R1-1,R1,RESIDENTIAL,0.0121307032128513,4.22493281629935e-06
51608,(Q)RD1.5-1,RD1.5,RESIDENTIAL,0.0021129088303994,1.2593023215355e-07
51609,R3-1,R3,RESIDENTIAL,0.00269002981117115,4.21291875756527e-07
51610,(T)(Q)R3-1,R3,RESIDENTIAL,0.00102177118781797,4.053579003664e-08
51611,(T)(Q)C2-1VL-RIO,C2,COMMERCIAL,0.00133296467563143,7.26946877436158e-08
51612,(Q)RD3-1-K-RIO,RD3,RESIDENTIAL,0.00204401923673834,2.68421986807516e-07
51613,RS-1,RS,RESIDENTIAL,0.00185093281271073,1.96430726221308e-07
51614,(T)(Q)R3-1,R3,RESIDENTIAL,0.00105662343769182,6.54774848180637e-08
51615,RS-1,RS,RESIDENTIAL,0.0100557205728683,2.00298478673849e-06
51616,(Q)R1-1,R1,RESIDENTIAL,0.00228433952918954,2.62579205751528e-07
51617,RS-1,RS,RESIDENTIAL,0.0114465510837057,2.67675557480974e-06
51618,(Q)R1-1,R1,RESIDENTIAL,0.00368086411609668,8.13332329738452e-07
51619,R1-1,R1,RESIDENTIAL,0.0119017939147354,3.39717744346568e-06
51620,RD1.5-1-RIO,RD1.5,RESIDENTIAL,0.00164059284105755,1.65464525436178e-07
51621,(Q)RD1.5-1-RIO,RD1.5,RESIDENTIAL,0.0011622062957063,8.26247478115676e-08
51622,R1-1-RIO,R1,RESIDENTIAL,0.0123235590216223,3.36466157980973e-06
51623,(Q)RD1.5-1-RIO,RD1.5,RESIDENTIAL,0.00111507885780279,7.67775851946972e-08
51624,PF-1XL,PF,PUBLIC FACILITY,0.0929483338273192,3.26769672388721e-05
51625,[T][Q]M2-1,M2,INDUSTRIAL,0.00239319610435936,2.30685465070463e-07
51626,RS-1,RS,RESIDENTIAL,0.00332564692447071,5.27547883275502e-07
51627,(Q)RD2-1,RD2,RESIDENTIAL,0.00309629639619017,5.69363433234088e-07
51628,(T)(Q)RD3-1,RD3,RESIDENTIAL,0.00251115059548732,2.65930052758611e-07
51629,(T)(Q)RD3-1,RD3,RESIDENTIAL,0.00329084045600428,6.50214213760077e-07
51630,R1-1,R1,RESIDENTIAL,0.00239863619485732,2.83499956469867e-07
51631,R3-1,R3,RESIDENTIAL,0.00930150344517687,4.958924855312e-06
51632,(T)(Q)R3-1,R3,RESIDENTIAL,0.00196106562704647,1.15835854224859e-07
51633,RS-1,RS,RESIDENTIAL,0.00915460096071018,3.07237889292231e-06
51634,LAX,LAX,INDUSTRIAL,0.0295287384453479,5.1090745303607e-05
51635,LAX,LAX,INDUSTRIAL,0.0307993181670951,3.83940671135684e-05
51636,LAX,LAX,INDUSTRIAL,0.0226690292367382,1.38197170029804e-05
51637,LAX,LAX,INDUSTRIAL,0.0221356827464666,1.01728444062359e-05
51638,LAX,LAX,INDUSTRIAL,0.012944466853282,6.76390389841788e-06
51639,LAX,LAX,INDUSTRIAL,0.0159626963100368,8.689521027556e-06
51640,LAX,LAX,INDUSTRIAL,0.0102084930445151,5.31598318616154e-06
51641,LAX,LAX,INDUSTRIAL,0.0107339141233166,5.34305649554444e-06
51642,LAX,LAX,INDUSTRIAL,0.011018334460048,4.74102226891879e-06
51643,LAX,LAX,INDUSTRIAL,0.00847531579571341,4.7352568224456e-06
51644,LAX,LAX,INDUSTRIAL,0.00963892972664528,3.65654005192453e-06
51645,LAX,LAX,INDUSTRIAL,0.00878155588827552,3.5869876127439e-06
51646,LAX,LAX,INDUSTRIAL,0.0246986682947255,3.58307961765816e-06
51647,LAX,LAX,INDUSTRIAL,0.0051589833861649,1.59102438095399e-06
51648,LAX,LAX,INDUSTRIAL,0.00728916450678688,2.36190380624858e-06
51649,LAX,LAX,INDUSTRIAL,0.00792045825441034,2.20044012748336e-06
51650,LAX,LAX,INDUSTRIAL,0.0085941011927773,2.1890137915803e-06
51651,LAX,LAX,INDUSTRIAL,0.00793545403534461,1.99690786404098e-06
51652,LAX,LAX,INDUSTRIAL,0.0113722414490465,1.91408275818454e-06
51653,LAX,LAX,INDUSTRIAL,0.00695212206832567,1.88364988423538e-06
51654,LAX,LAX,INDUSTRIAL,0.00747485229901176,1.81203168067461e-06
51655,LAX,LAX,INDUSTRIAL,0.00668581438635628,1.6822757714738e-06
51656,LAX,LAX,INDUSTRIAL,0.00535365860068559,1.57558513856585e-06
51657,LAX,LAX,INDUSTRIAL,0.00598221537878584,1.5669276264912e-06
51658,LAX,LAX,INDUSTRIAL,0.00626767403995949,1.55100319275723e-06
51659,LAX,LAX,INDUSTRIAL,0.00494790107232279,1.5465145982057e-06
51660,LAX,LAX,INDUSTRIAL,0.00834523648374287,1.43517639842548e-06
51661,LAX,LAX,INDUSTRIAL,0.00581140296888837,1.4271857334464e-06
51662,LAX,LAX,INDUSTRIAL,0.00541117240301418,1.40663333300965e-06
51663,LAX,LAX,INDUSTRIAL,0.00833448707057796,1.38702522828549e-06
51664,LAX,LAX,INDUSTRIAL,0.00747085613212841,1.33452918285829e-06
51665,LAX,LAX,INDUSTRIAL,0.00468647036881635,1.30166041051706e-06
51666,LAX,LAX,INDUSTRIAL,0.0049993658120987,1.24021668936091e-06
51667,LAX,LAX,INDUSTRIAL,0.00518816367628563,1.23881479221797e-06
51668,LAX,LAX,INDUSTRIAL,0.00640717767369101,1.0990118225927e-06
51669,LAX,LAX,INDUSTRIAL,0.00656630105337907,1.05397323140705e-06
51670,LAX,LAX,INDUSTRIAL,0.00642588571081699,1.02947566098553e-06
51671,LAX,LAX,INDUSTRIAL,0.00407721745654202,9.65095214030849e-07
51672,LAX,LAX,INDUSTRIAL,0.00543171007965939,9.53978573507435e-07
51673,LAX,LAX,INDUSTRIAL,0.00625197639271124,9.28052580650836e-07
51674,LAX,LAX,INDUSTRIAL,0.00642671073923403,8.85415069476497e-07
51675,LAX,LAX,INDUSTRIAL,0.00661344025581779,8.79712005215718e-07
51676,LAX,LAX,INDUSTRIAL,0.00582077454252648,8.67869962289952e-07
51677,LAX,LAX,INDUSTRIAL,0.00577008721940521,8.66910154721208e-07
51678,LAX,LAX,INDUSTRIAL,0.00502014701448493,8.32937100648771e-07
51679,LAX,LAX,INDUSTRIAL,0.00501987472421334,8.26049410099191e-07
51680,LAX,LAX,INDUSTRIAL,0.00500270384186174,8.23727578634691e-07
51681,LAX,LAX,INDUSTRIAL,0.00460201306731307,7.98527338531464e-07
51682,LAX,LAX,INDUSTRIAL,0.00343741666885995,7.73712623965267e-07
51683,LAX,LAX,INDUSTRIAL,0.0036629879434867,7.33903318184641e-07
51684,LAX,LAX,INDUSTRIAL,0.00377139627303101,6.47781851940878e-07
51685,LAX,LAX,INDUSTRIAL,0.0042540926527891,6.29309330799791e-07
51686,LAX,LAX,INDUSTRIAL,0.00369441518563089,5.53730051378649e-07
51687,LAX,LAX,INDUSTRIAL,0.00356998989577781,5.34888101970428e-07
51688,LAX,LAX,INDUSTRIAL,0.00343820344699662,5.08516830976998e-07
51689,LAX,LAX,INDUSTRIAL,0.00356026805198461,4.90473239183939e-07
51690,LAX,LAX,INDUSTRIAL,0.00351105357867919,4.85250506402322e-07
51691,LAX,LAX,INDUSTRIAL,0.00341794856534093,4.83730084322288e-07
51692,LAX,LAX,INDUSTRIAL,0.0046215561080359,4.68057595239018e-07
51693,LAX,LAX,INDUSTRIAL,0.0030671973132046,4.01035034896267e-07
51694,LAX,LAX,INDUSTRIAL,0.00292435238281992,3.54235427466224e-07
51695,LAX,LAX,INDUSTRIAL,0.00290859610356309,3.3240576350332e-07
51696,LAX,LAX,INDUSTRIAL,0.00255067001664052,3.15715064737177e-07
51697,LAX,LAX,INDUSTRIAL,0.00409450557065854,2.85797722407588e-07
51698,LAX,LAX,INDUSTRIAL,0.00226567893754784,2.65586302193423e-07
51699,LAX,LAX,INDUSTRIAL,0.00204306237900799,2.2530710058068e-07
51700,M2-1,M2,INDUSTRIAL,0.00167524593871609,9.39507781693014e-08
51701,RD2-1VL,RD2,RESIDENTIAL,0.00594531621376174,8.7436750165738e-07
51702,[Q]C2-1VL,C2,COMMERCIAL,0.00146825705585611,1.38858832075903e-07
51703,R1-1VL,R1,RESIDENTIAL,0.00189888802137972,2.0541521013742e-07
51704,R1-1VL,R1,RESIDENTIAL,0.00229730304593007,2.93595851303849e-07
51705,[Q]C2-1L-CDO,C2,COMMERCIAL,0.00248770540459637,1.72566094090884e-07
51706,C2-1L-CDO,C2,COMMERCIAL,0.002364132967797,3.16633009582435e-07
51707,[Q]C2-1VL,C2,COMMERCIAL,0.00314825149008705,4.27736147248509e-07
51708,C2-1VL,C2,COMMERCIAL,0.00310942771077235,4.5313311132774e-07
51709,C2-1VL,C2,COMMERCIAL,0.00153996745897584,1.36188629834336e-07
51710,CM-1VL,CM,INDUSTRIAL,0.00116081376400062,8.16397440954567e-08
51711,RD2-1VL,RD2,RESIDENTIAL,0.00133002414006282,1.04060182828053e-07
51712,[Q]C2-1VL,C2,COMMERCIAL,0.00717125387748932,1.00072367942798e-06
51713,RD2-1VL,RD2,RESIDENTIAL,0.00557766573388037,8.81215252038423e-07
51714,[Q]C2-1VL,C2,COMMERCIAL,0.00896285663082406,1.44841996880147e-06
51715,[Q]CM-1XL-RIO,CM,INDUSTRIAL,0.00446322908352553,1.17847134703754e-06
51716,OS-1XL-RIO,OS,OPEN SPACE,0.00714942589751352,2.08326049512807e-06
51717,R2-1VL-RIO,R2,RESIDENTIAL,0.00731938160473381,1.93091645028259e-06
51718,M2-1VL-RIO,M2,INDUSTRIAL,0.00465334437245779,7.4456906937952e-07
51719,[Q]C2-1VL,C2,COMMERCIAL,0.00195820771417914,2.11279275794679e-07
51720,PF-1VL,PF,PUBLIC FACILITY,0.00306606036408319,3.52422796696517e-07
51721,C2-1VL,C2,COMMERCIAL,0.00138928210283915,1.12470056073678e-07
51722,C2-1VL,C2,COMMERCIAL,0.00150150498852321,1.03073577056305e-07
51723,[Q]C2-1VL,C2,COMMERCIAL,0.00142264812284112,1.2512951137988e-07
51724,[Q]C2-1VL,C2,COMMERCIAL,0.00221000932058387,1.99177362540298e-07
51725,[Q]C2-1VL,C2,COMMERCIAL,0.00680152070525295,1.18224394615458e-06
51726,PF-1VL-HPOZ,PF,PUBLIC FACILITY,0.00171036607405856,1.29600074120094e-07
51727,RD2-1VL-HPOZ,RD2,RESIDENTIAL,0.0040770090519904,8.05399619531736e-07
51728,C2-1VL,C2,COMMERCIAL,0.00111671666951336,6.39037888345507e-08
51729,RA-1-O-CUGU,RA,AGRICULTURE,0.00331055973435668,2.3898768450481e-07
51730,C2-1,C2,COMMERCIAL,0.00346170484513264,5.11776293757296e-07
51731,[Q]C2-1VL,C2,COMMERCIAL,0.0165677648589737,4.59625167725547e-06
51732,R2-1,R2,RESIDENTIAL,0.0110815313009593,3.50775900288239e-06
51733,(Q)RD2-1,RD2,RESIDENTIAL,0.00152769872874032,1.17696694920387e-07
51734,R3-1VL,R3,RESIDENTIAL,0.00523519388504565,1.02650026165785e-06
51735,RD2-1VL,RD2,RESIDENTIAL,0.00532901936882537,5.87343257913592e-07
51736,[Q]C2-1VL,C2,COMMERCIAL,0.00567554623484636,7.47889251336471e-07
51737,RD6-1XL,RD6,RESIDENTIAL,0.00313553594361094,4.12670502786606e-07
51738,[Q]PF-1XL,PF,PUBLIC FACILITY,0.00739420778115343,3.09257734667964e-06
51739,[T][Q]RD2-1,RD2,RESIDENTIAL,0.00346571549611764,7.38431973085778e-07
51740,R1-1,R1,RESIDENTIAL,0.00294085008194032,4.51520295807646e-07
51741,RA-1,RA,AGRICULTURE,0.00311956369447241,5.55477674357533e-07
51742,RA-1,RA,AGRICULTURE,0.00215503275592137,2.08699293699585e-07
51743,(T)(Q)RS-1,RS,RESIDENTIAL,0.00248931555040026,2.66501761227288e-07
51744,A1-1,A1,AGRICULTURE,0.00598502731804059,1.89147985755496e-06
51745,(Q)R3-1,R3,RESIDENTIAL,0.00423179147740026,9.7523647689967e-07
51746,(Q)R3-1,R3,RESIDENTIAL,0.002930327706554,5.53587360144339e-07
51747,C2-1,C2,COMMERCIAL,0.00235842589738242,1.98164263258471e-07
51748,(T)(Q)CR-1,CR,COMMERCIAL,0.00339818443824087,6.11065732819221e-07
51749,P-1VL,P,PARKING,0.00504690868189341,8.94391655300408e-07
51750,(Q)R4-1VL,R4,RESIDENTIAL,0.0032134347543868,3.99583943114528e-07
51751,(T)(Q)RAS4-1VL,RAS4,RESIDENTIAL,0.00220960809353794,2.77651277478535e-07
51752,RA-1,RA,AGRICULTURE,0.00734365901450426,2.15915385705056e-06
51753,CM-1,CM,INDUSTRIAL,0.00378530799407341,8.3275644523555e-07
51754,M2-1VL,M2,INDUSTRIAL,0.00420105453714403,9.15866531120675e-07
51755,[Q]M2-1VL,M2,INDUSTRIAL,0.00500842665037287,1.04144576538612e-06
51756,[Q]OS-1XL,OS,OPEN SPACE,0.0146237874120523,1.04591924825983e-05
51757,A1-1XL,A1,AGRICULTURE,0.0016747247586854,1.58160993679386e-07
51758,[Q]M1-1,M1,INDUSTRIAL,0.0035681640449423,8.11777231746261e-07
51759,M1-1,M1,INDUSTRIAL,0.00523371955615114,1.46822851407742e-06
51760,RD3-1,RD3,RESIDENTIAL,0.00456422371532367,3.60302941762178e-07
51761,R2-1,R2,RESIDENTIAL,0.0022800004872582,1.21132427134321e-07
51762,(Q)RD3-1,RD3,RESIDENTIAL,0.00365015242322657,7.68391623608446e-07
51763,(T)(Q)M2-1VL,M2,INDUSTRIAL,0.000595111163539797,1.03220254185198e-08
51764,(T)(Q)M2-1VL,M2,INDUSTRIAL,0.00824477691861612,4.16011189139976e-06
51765,C2-1VL,C2,COMMERCIAL,0.00296490005974658,3.95789969364951e-07
51766,RD2-1,RD2,RESIDENTIAL,0.00630329530595628,1.21471479329914e-06
51767,RA-1,RA,AGRICULTURE,0.00724660421070443,2.66420361546612e-06
